Module,PROBE_ID
M5.6,ILMN_1651316
M5.6,ILMN_1653129
M5.6,ILMN_1670817
M5.6,ILMN_2124951
M5.6,ILMN_1726755
M5.6,ILMN_1802894
M5.6,ILMN_1669832
M5.6,ILMN_1664449
M5.6,ILMN_1768176
M5.6,ILMN_1685930
M5.6,ILMN_1657446
M5.6,ILMN_1675542
M5.6,ILMN_1731612
M5.6,ILMN_1724959
M5.6,ILMN_1671158
M5.6,ILMN_1718424
M5.6,ILMN_1741782
M5.6,ILMN_1812312
M5.6,ILMN_1740716
M5.6,ILMN_1728074
M5.6,ILMN_1735461
M5.6,ILMN_1691570
M5.6,ILMN_1654497
M5.6,ILMN_1660111
M5.6,ILMN_1714158
M5.6,ILMN_2209748
M5.6,ILMN_1691097
M5.6,ILMN_1701512
M5.6,ILMN_1665280
M5.6,ILMN_1768784
M5.6,ILMN_1660199
M5.6,ILMN_1769757
M5.6,ILMN_1809478
M5.6,ILMN_2179018
M5.6,ILMN_1738272
M5.6,ILMN_2228710
M5.6,ILMN_1768004
M5.6,ILMN_1716583
M5.6,ILMN_1682799
M5.6,ILMN_1814808
M5.6,ILMN_1767481
M5.6,ILMN_1762993
M5.6,ILMN_1812666
M5.6,ILMN_1694491
M5.6,ILMN_1670172
M5.6,ILMN_1801616
M5.7,ILMN_1789751
M5.7,ILMN_1763386
M5.7,ILMN_1664608
M5.7,ILMN_1763265
M5.7,ILMN_1744795
M5.7,ILMN_1799104
M5.7,ILMN_1802082
M5.7,ILMN_1708537
M5.7,ILMN_1803302
M5.7,ILMN_1778723
M5.7,ILMN_1666049
M5.7,ILMN_1670970
M5.7,ILMN_1730928
M5.7,ILMN_1794038
M5.7,ILMN_1654566
M5.7,ILMN_1811955
M5.7,ILMN_1800659
M5.7,ILMN_1698766
M5.7,ILMN_1737343
M5.7,ILMN_1807662
M5.7,ILMN_1765258
M5.7,ILMN_1827736
M5.7,ILMN_1657395
M5.7,ILMN_1765076
M5.7,ILMN_2101278
M5.7,ILMN_1795704
M5.7,ILMN_1787843
M5.7,ILMN_1807649
M5.7,ILMN_1815445
M5.7,ILMN_1758626
M5.7,ILMN_1735367
M5.7,ILMN_1693233
M5.7,ILMN_1716596
M5.7,ILMN_1726245
M5.7,ILMN_1683827
M5.7,ILMN_1702759
M5.7,ILMN_1705953
M5.7,ILMN_1720476
M5.7,ILMN_1730303
M5.7,ILMN_1778226
M5.7,ILMN_1691111
M5.7,ILMN_1765122
M5.7,ILMN_1779547
M5.7,ILMN_1681657
M5.7,ILMN_1663916
M5.7,ILMN_1672660
M5.7,ILMN_1685493
M5.7,ILMN_1749892
M5.7,ILMN_1877778
M5.7,ILMN_1812967
M5.7,ILMN_1751708
M5.7,ILMN_2094061
M5.7,ILMN_1785785
M5.7,ILMN_1749218
M5.7,ILMN_2220739
M5.7,ILMN_1745954
M5.7,ILMN_2226917
M5.7,ILMN_1684306
M5.7,ILMN_1800951
M5.7,ILMN_1763198
M5.7,ILMN_1869897
M5.7,ILMN_1684402
M5.7,ILMN_1755727
M5.7,ILMN_1657679
M5.7,ILMN_1695706
M5.7,ILMN_1782459
M5.7,ILMN_1661142
M5.7,ILMN_2399686
M5.7,ILMN_1661002
M5.7,ILMN_1711516
M5.7,ILMN_1679731
M5.7,ILMN_1771987
M5.7,ILMN_1737705
M5.7,ILMN_1655206
M5.7,ILMN_1741881
M5.7,ILMN_1803819
M5.7,ILMN_1734543
M5.7,ILMN_1716080
M5.7,ILMN_1664010
M5.7,ILMN_1713031
M5.7,ILMN_1665859
M5.7,ILMN_1705302
M5.7,ILMN_1778673
M5.7,ILMN_1743032
M5.7,ILMN_1751051
M5.7,ILMN_1652128
M5.7,ILMN_1704730
M5.7,ILMN_1728478
M5.7,ILMN_1795856
M5.7,ILMN_1669177
M5.7,ILMN_1753312
M5.7,ILMN_2380418
M5.7,ILMN_1809695
M5.7,ILMN_1669273
M5.7,ILMN_1671565
M5.7,ILMN_1725612
M5.7,ILMN_1706342
M5.7,ILMN_1781102
M5.7,ILMN_1698231
M5.7,ILMN_1793934
M5.7,ILMN_1682699
M5.7,ILMN_1741613
M5.7,ILMN_1766245
M5.7,ILMN_1729294
M5.7,ILMN_1713751
M5.7,ILMN_2212763
M5.7,ILMN_1764082
M5.7,ILMN_1660027
M5.7,ILMN_1685415
M5.7,ILMN_1766798
M5.7,ILMN_1661537
M5.7,ILMN_1800638
M5.7,ILMN_1764168
M5.7,ILMN_1664068
M5.7,ILMN_1807455
M5.7,ILMN_1717337
M5.7,ILMN_2100693
M5.7,ILMN_1730568
M5.7,ILMN_1727479
M5.7,ILMN_1698605
M5.7,ILMN_1712305
M5.7,ILMN_1698225
M5.7,ILMN_1703074
M5.7,ILMN_1752932
M5.7,ILMN_1692785
M5.7,ILMN_1709204
M5.7,ILMN_1669033
M5.7,ILMN_1663489
M5.7,ILMN_2192281
M5.7,ILMN_1675674
M5.7,ILMN_1794392
M5.7,ILMN_2325574
M5.7,ILMN_1813489
M5.7,ILMN_1746704
M5.7,ILMN_2124386
M5.7,ILMN_1656900
M5.7,ILMN_1766275
M5.7,ILMN_1755303
M5.7,ILMN_1800733
M5.8,ILMN_1712755
M5.8,ILMN_1689119
M5.8,ILMN_1674825
M5.8,ILMN_1763568
M5.8,ILMN_1782247
M5.8,ILMN_1674698
M5.8,ILMN_1708328
M5.8,ILMN_1766593
M5.8,ILMN_1765371
M5.8,ILMN_1799367
M5.8,ILMN_1720287
M5.8,ILMN_1694106
M5.8,ILMN_1675483
M5.8,ILMN_1689747
M5.8,ILMN_1718633
M5.8,ILMN_1810228
M5.8,ILMN_1810805
M5.8,ILMN_1678678
M5.8,ILMN_1680860
M5.8,ILMN_1783728
M5.8,ILMN_1772296
M5.8,ILMN_1744959
M5.8,ILMN_1803997
M5.8,ILMN_1669377
M5.8,ILMN_1704195
M5.8,ILMN_1651405
M5.8,ILMN_1668090
M5.8,ILMN_1756999
M5.8,ILMN_1664646
M5.8,ILMN_1665212
M5.8,ILMN_2101920
M5.8,ILMN_1751338
M5.8,ILMN_1705991
M5.8,ILMN_2101930
M5.8,ILMN_2191568
M5.8,ILMN_1669635
M5.8,ILMN_1908989
M5.8,ILMN_1727142
M5.8,ILMN_2123119
M5.8,ILMN_1783546
M5.8,ILMN_1773885
M5.8,ILMN_1743763
M5.8,ILMN_1700604
M5.8,ILMN_2301624
M5.8,ILMN_1792173
M5.8,ILMN_1653432
M5.8,ILMN_1800976
M5.8,ILMN_1720965
M5.8,ILMN_1813840
M5.8,ILMN_1804490
M5.8,ILMN_1756631
M5.8,ILMN_1662130
M5.8,ILMN_1660426
M5.8,ILMN_1729417
M5.8,ILMN_1657744
M5.8,ILMN_1714438
M5.8,ILMN_1780773
M5.8,ILMN_1671839
M5.8,ILMN_1790741
M5.8,ILMN_1786016
M5.8,ILMN_1771832
M5.8,ILMN_1706859
M5.8,ILMN_1694888
M5.8,ILMN_1811933
M5.8,ILMN_1753064
M5.8,ILMN_1684647
M5.8,ILMN_2174394
M5.8,ILMN_1762549
M5.8,ILMN_1726516
M5.8,ILMN_1762115
M5.8,ILMN_1721741
M5.8,ILMN_1743747
M5.8,ILMN_1747775
M5.8,ILMN_1763228
M5.8,ILMN_1677484
M5.8,ILMN_1743663
M5.8,ILMN_1667551
M5.8,ILMN_1703754
M5.8,ILMN_1666399
M5.8,ILMN_1749838
M5.8,ILMN_1793203
M5.8,ILMN_1789616
M5.8,ILMN_1678998
M5.8,ILMN_1670796
M5.8,ILMN_1676745
M5.8,ILMN_1755711
M5.8,ILMN_1730824
M5.8,ILMN_1789492
M5.8,ILMN_1737084
M5.8,ILMN_1706015
M5.8,ILMN_1688534
M5.8,ILMN_1706959
M5.8,ILMN_1708906
M5.8,ILMN_1726989
M5.8,ILMN_1802973
M5.8,ILMN_1761259
M5.8,ILMN_1654545
M5.8,ILMN_1655137
M5.8,ILMN_1795937
M5.8,ILMN_1685978
M5.8,ILMN_1662896
M5.8,ILMN_1797367
M5.8,ILMN_2066667
M5.8,ILMN_1662686
M5.8,ILMN_1658802
M5.8,ILMN_1683096
M5.8,ILMN_1691276
M5.8,ILMN_1728199
M5.8,ILMN_2309926
M5.8,ILMN_1806432
M5.8,ILMN_1794260
M5.8,ILMN_1743456
M5.9,ILMN_1797384
M5.9,ILMN_1737015
M5.9,ILMN_1651850
M5.9,ILMN_1664614
M5.9,ILMN_1660376
M5.9,ILMN_2298818
M5.9,ILMN_1764415
M5.9,ILMN_1683498
M5.9,ILMN_1765043
M5.9,ILMN_1741204
M5.9,ILMN_1787949
M5.9,ILMN_1754195
M5.9,ILMN_1751956
M5.9,ILMN_1708721
M5.9,ILMN_1663799
M5.9,ILMN_1700625
M5.9,ILMN_1782621
M5.9,ILMN_1783753
M5.9,ILMN_1782611
M5.9,ILMN_1671217
M5.9,ILMN_1738642
M5.9,ILMN_1655444
M5.9,ILMN_1694742
M5.9,ILMN_1655011
M5.9,ILMN_1759030
M5.9,ILMN_1656807
M5.9,ILMN_1726565
M5.9,ILMN_1685258
M5.9,ILMN_1656292
M5.9,ILMN_1711729
M5.9,ILMN_1673518
M5.9,ILMN_1682873
M5.9,ILMN_1737074
M5.9,ILMN_1661306
M5.9,ILMN_1755536
M5.9,ILMN_1706117
M5.9,ILMN_1754303
M5.9,ILMN_1738955
M5.9,ILMN_1740587
M5.9,ILMN_1671045
M5.9,ILMN_1687738
M5.9,ILMN_1672755
M5.9,ILMN_1755733
M5.9,ILMN_1757388
M5.9,ILMN_1746516
M5.9,ILMN_1652230
M5.9,ILMN_2399893
M5.9,ILMN_1795836
M5.9,ILMN_1661174
M5.9,ILMN_1739263
M5.9,ILMN_1784717
M5.9,ILMN_1773780
M5.9,ILMN_1770732
M5.9,ILMN_1744980
M5.9,ILMN_1664610
M5.9,ILMN_1657722
M5.9,ILMN_1746485
M5.9,ILMN_1687805
M5.9,ILMN_1734353
M5.9,ILMN_1705848
M5.9,ILMN_1796268
M5.9,ILMN_1805377
M5.9,ILMN_1652768
M5.9,ILMN_1756360
M5.9,ILMN_1704315
M5.9,ILMN_1792528
M5.9,ILMN_1657893
M5.9,ILMN_1754220
M5.9,ILMN_1689712
M5.9,ILMN_1749405
M5.9,ILMN_1688749
M5.9,ILMN_1672446
M5.9,ILMN_1764721
M5.9,ILMN_1811063
M5.9,ILMN_1690494
M5.9,ILMN_1686954
M5.9,ILMN_1669456
M5.9,ILMN_1699208
M5.9,ILMN_1755808
M5.9,ILMN_1696839
M5.9,ILMN_1761155
M5.9,ILMN_1698940
M5.9,ILMN_1651228
M5.9,ILMN_2247229
M6.1,ILMN_1863939
M6.1,ILMN_2123450
M6.1,ILMN_1889215
M6.1,ILMN_2248112
M6.1,ILMN_1770725
M6.1,ILMN_2361400
M6.1,ILMN_1793628
M6.1,ILMN_1815308
M6.1,ILMN_2050790
M6.1,ILMN_1873536
M6.1,ILMN_1847825
M6.1,ILMN_1883445
M6.1,ILMN_1666174
M6.1,ILMN_1855412
M6.1,ILMN_1899777
M6.1,ILMN_1788268
M6.1,ILMN_1759676
M6.1,ILMN_1830394
M6.1,ILMN_1899936
M6.1,ILMN_1724166
M6.1,ILMN_1784817
M6.1,ILMN_1770373
M6.1,ILMN_2191003
M6.1,ILMN_1776214
M6.1,ILMN_1738395
M6.1,ILMN_1811335
M6.1,ILMN_1815062
M6.1,ILMN_1799628
M6.1,ILMN_1723743
M6.1,ILMN_1887935
M6.1,ILMN_1702430
M6.1,ILMN_1788604
M6.1,ILMN_1751403
M6.1,ILMN_1655755
M6.1,ILMN_1780502
M6.1,ILMN_1893231
M6.1,ILMN_1719254
M6.1,ILMN_1853693
M6.1,ILMN_2149946
M6.1,ILMN_1778318
M6.1,ILMN_2125017
M6.1,ILMN_2206716
M6.1,ILMN_1731175
M6.1,ILMN_1711650
M6.1,ILMN_1880103
M6.1,ILMN_1917338
M6.1,ILMN_1673630
M6.1,ILMN_1790794
M6.1,ILMN_1729645
M6.1,ILMN_1871154
M6.1,ILMN_1702413
M6.1,ILMN_1740413
M6.1,ILMN_1701264
M6.1,ILMN_1654637
M6.1,ILMN_1696883
M6.1,ILMN_1721623
M6.1,ILMN_1798551
M6.1,ILMN_1829030
M6.1,ILMN_1652459
M6.1,ILMN_1678754
M6.1,ILMN_1692916
M6.1,ILMN_1797656
M6.1,ILMN_1733324
M6.1,ILMN_1892161
M6.1,ILMN_1768483
M6.1,ILMN_1795270
M6.1,ILMN_1757754
M6.1,ILMN_1844496
M6.1,ILMN_1735353
M6.1,ILMN_1712067
M6.1,ILMN_1682298
M6.1,ILMN_1784408
M6.1,ILMN_1725145
M6.1,ILMN_2290522
M6.1,ILMN_1870621
M6.1,ILMN_1838320
M6.1,ILMN_1656149
M6.1,ILMN_2060086
M6.1,ILMN_1859661
M6.1,ILMN_1791820
M6.1,ILMN_1797193
M6.10,ILMN_1778360
M6.10,ILMN_1810147
M6.10,ILMN_1756204
M6.10,ILMN_1807600
M6.10,ILMN_1686929
M6.10,ILMN_1742869
M6.10,ILMN_1772677
M6.10,ILMN_1651347
M6.10,ILMN_1796106
M6.10,ILMN_1699636
M6.10,ILMN_1807152
M6.10,ILMN_1784218
M6.10,ILMN_1660551
M6.10,ILMN_1745697
M6.10,ILMN_1675709
M6.10,ILMN_1660079
M6.10,ILMN_2134224
M6.10,ILMN_1696065
M6.10,ILMN_1696190
M6.10,ILMN_1756696
M6.10,ILMN_1754179
M6.10,ILMN_1713749
M6.10,ILMN_1651767
M6.10,ILMN_1742432
M6.10,ILMN_1728521
M6.10,ILMN_1789839
M6.10,ILMN_1657771
M6.10,ILMN_2358202
M6.10,ILMN_1739454
M6.10,ILMN_1768773
M6.10,ILMN_1769702
M6.10,ILMN_1808395
M6.10,ILMN_1730930
M6.10,ILMN_1690761
M6.10,ILMN_1810055
M6.10,ILMN_1795495
M6.10,ILMN_1735827
M6.10,ILMN_1794594
M6.10,ILMN_1780940
M6.10,ILMN_1686562
M6.10,ILMN_1759341
M6.10,ILMN_1669310
M6.10,ILMN_1661492
M6.10,ILMN_1799614
M6.10,ILMN_1701487
M6.10,ILMN_1789419
M6.10,ILMN_1718207
M6.10,ILMN_1711368
M6.10,ILMN_1700681
M6.10,ILMN_1655612
M6.10,ILMN_1779034
M6.10,ILMN_1706521
M6.10,ILMN_1660880
M6.10,ILMN_1676528
M6.10,ILMN_1761068
M6.10,ILMN_1654392
M6.10,ILMN_2207393
M6.10,ILMN_1674560
M6.10,ILMN_1669281
M6.10,ILMN_2140700
M6.10,ILMN_1772370
M6.10,ILMN_1711048
M6.10,ILMN_1754235
M6.10,ILMN_1813423
M6.10,ILMN_1688000
M6.10,ILMN_1754842
M6.10,ILMN_1716922
M6.10,ILMN_1666632
M6.10,ILMN_1693317
M6.10,ILMN_1748407
M6.10,ILMN_1694111
M6.10,ILMN_2064606
M6.10,ILMN_1765326
M6.10,ILMN_1811574
M6.10,ILMN_1700432
M6.10,ILMN_1784780
M6.10,ILMN_1657095
M6.10,ILMN_1763882
M6.10,ILMN_1701940
M6.11,ILMN_1751776
M6.11,ILMN_1673721
M6.11,ILMN_1737728
M6.11,ILMN_1808071
M6.11,ILMN_1716279
M6.11,ILMN_1712803
M6.11,ILMN_1703906
M6.11,ILMN_1658695
M6.11,ILMN_1753063
M6.11,ILMN_1695658
M6.11,ILMN_1774336
M6.11,ILMN_1740291
M6.11,ILMN_2413898
M6.11,ILMN_1700831
M6.11,ILMN_1711005
M6.11,ILMN_1685916
M6.11,ILMN_1797307
M6.11,ILMN_1763907
M6.12,ILMN_1796210
M6.12,ILMN_1659659
M6.12,ILMN_1736901
M6.12,ILMN_1802553
M6.12,ILMN_1777261
M6.12,ILMN_1751589
M6.12,ILMN_1737947
M6.12,ILMN_1685602
M6.12,ILMN_1708619
M6.12,ILMN_1730260
M6.12,ILMN_1800308
M6.12,ILMN_1790461
M6.12,ILMN_1734312
M6.12,ILMN_1774890
M6.12,ILMN_1753627
M6.12,ILMN_1739397
M6.12,ILMN_2319994
M6.12,ILMN_1748476
M6.12,ILMN_1722156
M6.12,ILMN_1783285
M6.12,ILMN_1707493
M6.12,ILMN_1728435
M6.12,ILMN_1724984
M6.12,ILMN_1692790
M6.12,ILMN_1710962
M6.12,ILMN_1700461
M6.12,ILMN_1695386
M6.12,ILMN_2146657
M6.12,ILMN_1781810
M6.12,ILMN_1705737
M6.12,ILMN_1654421
M6.12,ILMN_1667213
M6.12,ILMN_1806328
M6.12,ILMN_1798172
M6.12,ILMN_1726030
M6.12,ILMN_2048811
M6.12,ILMN_1682567
M6.12,ILMN_1667857
M6.12,ILMN_1756767
M6.12,ILMN_1665205
M6.12,ILMN_1741054
M6.12,ILMN_1784031
M6.12,ILMN_1710216
M6.12,ILMN_1714384
M6.12,ILMN_1797332
M6.12,ILMN_1687403
M6.12,ILMN_1799015
M6.12,ILMN_1759184
M6.12,ILMN_1712517
M6.12,ILMN_1776260
M6.12,ILMN_1803775
M6.12,ILMN_1771689
M6.12,ILMN_1682857
M6.12,ILMN_1729533
M6.12,ILMN_1654737
M6.12,ILMN_1786658
M6.12,ILMN_1794505
M6.12,ILMN_2344007
M6.12,ILMN_2156982
M6.12,ILMN_1797903
M6.12,ILMN_1805158
M6.12,ILMN_2188722
M6.12,ILMN_1713605
M6.12,ILMN_1720513
M6.12,ILMN_1659524
M6.12,ILMN_1788607
M6.12,ILMN_1673820
M6.12,ILMN_1668996
M6.12,ILMN_1810992
M6.12,ILMN_1682792
M6.13,ILMN_1720771
M6.13,ILMN_1683250
M6.13,ILMN_1735495
M6.13,ILMN_1652680
M6.13,ILMN_1710514
M6.13,ILMN_1806165
M6.13,ILMN_1796976
M6.13,ILMN_1653200
M6.13,ILMN_1663142
M6.13,ILMN_1796146
M6.13,ILMN_1697309
M6.13,ILMN_1660021
M6.13,ILMN_1670302
M6.13,ILMN_2123743
M6.13,ILMN_1654685
M6.13,ILMN_1795236
M6.13,ILMN_1722025
M6.13,ILMN_1712026
M6.13,ILMN_2241953
M6.13,ILMN_1779854
M6.13,ILMN_2374340
M6.13,ILMN_1708881
M6.13,ILMN_1784884
M6.13,ILMN_1669888
M6.13,ILMN_1729915
M6.13,ILMN_1679133
M6.13,ILMN_1716983
M6.13,ILMN_1658928
M6.13,ILMN_1680937
M6.13,ILMN_1773154
M6.13,ILMN_1766487
M6.13,ILMN_1742230
M6.13,ILMN_1666453
M6.13,ILMN_1719344
M6.13,ILMN_1669376
M6.13,ILMN_1691508
M6.13,ILMN_1661516
M6.13,ILMN_1714650
M6.13,ILMN_1738992
M6.13,ILMN_1659753
M6.13,ILMN_1693630
M6.13,ILMN_1807042
M6.13,ILMN_2124471
M6.13,ILMN_1693650
M6.13,ILMN_1743646
M6.13,ILMN_1778831
M6.13,ILMN_1683494
M6.14,ILMN_1675387
M6.14,ILMN_1666179
M6.14,ILMN_1716195
M6.14,ILMN_1710268
M6.14,ILMN_1690970
M6.14,ILMN_1802457
M6.14,ILMN_1811682
M6.14,ILMN_1674941
M6.14,ILMN_1717793
M6.14,ILMN_1802888
M6.14,ILMN_1699071
M6.14,ILMN_1788489
M6.14,ILMN_1867546
M6.14,ILMN_1754600
M6.14,ILMN_1838498
M6.14,ILMN_1655867
M6.14,ILMN_1714956
M6.14,ILMN_1799569
M6.14,ILMN_1784602
M6.14,ILMN_1742548
M6.14,ILMN_1811592
M6.14,ILMN_1803392
M6.14,ILMN_1712075
M6.14,ILMN_1775330
M6.14,ILMN_1778991
M6.14,ILMN_1661589
M6.14,ILMN_1737394
M6.14,ILMN_1695423
M6.14,ILMN_1658702
M6.14,ILMN_1657708
M6.14,ILMN_1804929
M6.14,ILMN_2322552
M6.14,ILMN_1756849
M6.14,ILMN_1686116
M6.14,ILMN_1735292
M6.14,ILMN_1659777
M6.14,ILMN_2129649
M6.14,ILMN_1749368
M6.15,ILMN_1688279
M6.15,ILMN_1681411
M6.15,ILMN_1655974
M6.15,ILMN_1742135
M6.15,ILMN_1718042
M6.15,ILMN_1769409
M6.15,ILMN_1812191
M6.15,ILMN_1784428
M6.15,ILMN_1775273
M6.15,ILMN_1667449
M6.15,ILMN_1659766
M6.15,ILMN_1748601
M6.15,ILMN_1697561
M6.15,ILMN_1812721
M6.15,ILMN_1715324
M6.15,ILMN_1749868
M6.15,ILMN_1707342
M6.15,ILMN_1815141
M6.15,ILMN_1678934
M6.15,ILMN_1760102
M6.15,ILMN_1846776
M6.15,ILMN_1728228
M6.15,ILMN_1694432
M6.15,ILMN_1768732
M6.15,ILMN_1740490
M6.15,ILMN_1868912
M6.15,ILMN_1664176
M6.15,ILMN_1795118
M6.15,ILMN_1804445
M6.15,ILMN_1808059
M6.15,ILMN_1712088
M6.15,ILMN_1871233
M6.15,ILMN_1697227
M6.15,ILMN_1728230
M6.15,ILMN_1762262
M6.15,ILMN_1748432
M6.16,ILMN_1735093
M6.16,ILMN_1776577
M6.16,ILMN_1652913
M6.16,ILMN_1670353
M6.16,ILMN_1711470
M6.16,ILMN_1692938
M6.16,ILMN_1660654
M6.16,ILMN_1655642
M6.16,ILMN_1755834
M6.16,ILMN_1746699
M6.16,ILMN_1701882
M6.16,ILMN_2334204
M6.16,ILMN_1708105
M6.16,ILMN_1761939
M6.16,ILMN_1709294
M6.16,ILMN_1768662
M6.16,ILMN_1759277
M6.16,ILMN_1777564
M6.16,ILMN_1664511
M6.16,ILMN_1782403
M6.16,ILMN_1720114
M6.16,ILMN_1700337
M6.16,ILMN_1697998
M6.16,ILMN_1664828
M6.16,ILMN_1664516
M6.16,ILMN_1748923
M6.16,ILMN_1773119
M6.16,ILMN_1785756
M6.16,ILMN_1681503
M6.16,ILMN_1730825
M6.16,ILMN_1710676
M6.17,ILMN_1794230
M6.17,ILMN_1704873
M6.17,ILMN_1777881
M6.17,ILMN_1675239
M6.17,ILMN_1664931
M6.17,ILMN_1683026
M6.17,ILMN_2332105
M6.17,ILMN_1760400
M6.17,ILMN_1722059
M6.17,ILMN_2176251
M6.17,ILMN_1695917
M6.17,ILMN_1700549
M6.17,ILMN_1677877
M6.17,ILMN_1719471
M6.17,ILMN_1669878
M6.17,ILMN_1815124
M6.17,ILMN_1736751
M6.17,ILMN_1682572
M6.17,ILMN_1785711
M6.17,ILMN_1780825
M6.17,ILMN_1871457
M6.17,ILMN_1730005
M6.17,ILMN_1799969
M6.17,ILMN_1722186
M6.17,ILMN_1698209
M6.17,ILMN_1679929
M6.17,ILMN_1804642
M6.17,ILMN_1779616
M6.17,ILMN_1804498
M6.17,ILMN_1654289
M6.17,ILMN_1749447
M6.17,ILMN_1684663
M6.17,ILMN_1773018
M6.17,ILMN_1803745
M6.17,ILMN_1761969
M6.17,ILMN_1704793
M6.17,ILMN_2121207
M6.17,ILMN_1731609
M6.17,ILMN_1674250
M6.17,ILMN_1724897
M6.17,ILMN_1698934
M6.17,ILMN_2193175
M6.17,ILMN_1764489
M6.17,ILMN_2300970
M6.17,ILMN_1658885
M6.17,ILMN_1753498
M6.17,ILMN_1678579
M6.17,ILMN_1807206
M6.17,ILMN_1712432
M6.17,ILMN_2145116
M6.17,ILMN_1738095
M6.17,ILMN_1725241
M6.17,ILMN_1778078
M6.17,ILMN_1741392
M6.17,ILMN_1693045
M6.17,ILMN_1779828
M6.18,ILMN_1788764
M6.18,ILMN_1799887
M6.18,ILMN_1804593
M6.18,ILMN_1651373
M6.18,ILMN_1793671
M6.18,ILMN_1772482
M6.18,ILMN_1737418
M6.18,ILMN_1714809
M6.18,ILMN_1809291
M6.18,ILMN_2372403
M6.18,ILMN_1802162
M6.18,ILMN_1792455
M6.18,ILMN_1782845
M6.18,ILMN_1680094
M6.18,ILMN_1799708
M6.18,ILMN_1655525
M6.18,ILMN_1751571
M6.18,ILMN_1687284
M6.19,ILMN_1688299
M6.19,ILMN_1783231
M6.19,ILMN_1811507
M6.19,ILMN_2091412
M6.19,ILMN_2203549
M6.19,ILMN_1764166
M6.19,ILMN_1676780
M6.19,ILMN_1664265
M6.19,ILMN_1740606
M6.19,ILMN_2176882
M6.19,ILMN_1776653
M6.19,ILMN_1801068
M6.19,ILMN_1767168
M6.19,ILMN_1735157
M6.19,ILMN_1664034
M6.19,ILMN_1800993
M6.19,ILMN_1772700
M6.19,ILMN_1720270
M6.19,ILMN_1797209
M6.19,ILMN_1822458
M6.19,ILMN_1674983
M6.19,ILMN_1715603
M6.19,ILMN_1798204
M6.19,ILMN_1806198
M6.19,ILMN_1880342
M6.19,ILMN_1666546
M6.19,ILMN_1729170
M6.19,ILMN_1823172
M6.19,ILMN_1707169
M6.19,ILMN_1890134
M6.19,ILMN_1789244
M6.19,ILMN_1827623
M6.19,ILMN_1887011
M6.2,ILMN_1754400
M6.2,ILMN_1654861
M6.2,ILMN_1701855
M6.2,ILMN_1747556
M6.2,ILMN_1689389
M6.2,ILMN_1682428
M6.2,ILMN_1817255
M6.2,ILMN_1749410
M6.2,ILMN_1738718
M6.2,ILMN_1813635
M6.2,ILMN_1768449
M6.2,ILMN_1806867
M6.2,ILMN_1741780
M6.2,ILMN_1791332
M6.2,ILMN_1752802
M6.2,ILMN_1768480
M6.2,ILMN_1666471
M6.2,ILMN_1730084
M6.2,ILMN_1706057
M6.2,ILMN_1721977
M6.2,ILMN_1769250
M6.2,ILMN_1691131
M6.2,ILMN_1790136
M6.2,ILMN_1728360
M6.2,ILMN_1660063
M6.2,ILMN_1798874
M6.2,ILMN_1758674
M6.2,ILMN_1673795
M6.2,ILMN_1794303
M6.2,ILMN_2175465
M6.2,ILMN_1815115
M6.2,ILMN_1745573
M6.2,ILMN_1712400
M6.2,ILMN_1806312
M6.2,ILMN_2221066
M6.2,ILMN_1778242
M6.2,ILMN_1737146
M6.2,ILMN_1728517
M6.2,ILMN_1698404
M6.2,ILMN_1772261
M6.2,ILMN_1657283
M6.2,ILMN_1809245
M6.2,ILMN_1670472
M6.2,ILMN_1652207
M6.2,ILMN_1654543
M6.2,ILMN_1813604
M6.2,ILMN_1729816
M6.2,ILMN_1702065
M6.2,ILMN_1683562
M6.2,ILMN_1774066
M6.2,ILMN_1768719
M6.2,ILMN_1761531
M6.2,ILMN_1797828
M6.2,ILMN_1775111
M6.2,ILMN_1683065
M6.2,ILMN_1786139
M6.2,ILMN_1775939
M6.2,ILMN_1735474
M6.2,ILMN_1785660
M6.2,ILMN_1687495
M6.2,ILMN_1701173
M6.2,ILMN_1690706
M6.2,ILMN_1718136
M6.2,ILMN_1799856
M6.2,ILMN_1759154
M6.2,ILMN_1690392
M6.2,ILMN_1764230
M6.2,ILMN_1717154
M6.2,ILMN_1659523
M6.2,ILMN_1783226
M6.2,ILMN_1748438
M6.2,ILMN_2175712
M6.2,ILMN_1772455
M6.2,ILMN_1771620
M6.2,ILMN_1733615
M6.2,ILMN_1663379
M6.2,ILMN_1782890
M6.2,ILMN_1747281
M6.2,ILMN_1754990
M6.2,ILMN_1703314
M6.2,ILMN_1726603
M6.2,ILMN_1677534
M6.2,ILMN_2376408
M6.2,ILMN_2096743
M6.2,ILMN_1741957
M6.2,ILMN_1738681
M6.2,ILMN_1694671
M6.2,ILMN_2127477
M6.2,ILMN_2116075
M6.2,ILMN_1787410
M6.2,ILMN_1697117
M6.2,ILMN_1776038
M6.2,ILMN_1803143
M6.2,ILMN_1751627
M6.2,ILMN_1669015
M6.2,ILMN_1673275
M6.2,ILMN_2088172
M6.2,ILMN_1679483
M6.2,ILMN_1799642
M6.2,ILMN_1782069
M6.2,ILMN_2177965
M6.2,ILMN_1684197
M6.2,ILMN_1777794
M6.2,ILMN_2366388
M6.2,ILMN_1765446
M6.2,ILMN_1811997
M6.2,ILMN_1815039
M6.2,ILMN_1708660
M6.2,ILMN_1768510
M6.2,ILMN_1730294
M6.2,ILMN_1781752
